,seq_depth,n_samples,fold,metric,method name,test statistic name,sample size,number of groups,test statistic,p-value,number of permutations
1606,50000,6,18,FT-SVD,PERMANOVA,pseudo-F,488,2,16.620174651571812,0.5,1
1607,20000,6,14,CTF,PERMANOVA,pseudo-F,488,2,7.474610856237558,0.5,1
1608,100000,2,19,FT-SVD,PERMANOVA,pseudo-F,292,2,7.530980635993069,0.5,1
1609,100000,4,14,FT-SVD,PERMANOVA,pseudo-F,465,2,12.209017493540493,0.5,1
1610,150000,6,5,Jaccard,PERMANOVA,pseudo-F,487,2,4.002539111324502,0.5,1
1611,150000,3,15,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.20518327173508,0.5,1
1612,50000,2,17,FT-SVD,PERMANOVA,pseudo-F,292,2,7.06278447167085,0.5,1
1613,10000,5,9,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.959157103264791,0.5,1
1614,10000,2,5,CTF,PERMANOVA,pseudo-F,292,2,2.4864701281382624,0.5,1
1615,100000,6,16,FT-SVD,PERMANOVA,pseudo-F,488,2,15.820008011901804,0.5,1
1616,20000,2,12,Bray-Curtis,PERMANOVA,pseudo-F,291,2,2.2779550472768295,0.5,1
1617,20000,2,4,Jaccard,PERMANOVA,pseudo-F,291,2,2.474197402518513,0.5,1
1618,50000,3,19,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.84555168158227,0.5,1
1619,20000,4,8,CTF,PERMANOVA,pseudo-F,465,2,4.569117076450559,0.5,1
1620,150000,4,15,CTF,PERMANOVA,pseudo-F,465,2,10.015276495992207,0.5,1
1621,20000,4,3,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.66500522018056,0.5,1
1622,50000,2,20,CTF,PERMANOVA,pseudo-F,292,2,5.333210490336697,0.5,1
1623,100000,5,3,CTF,PERMANOVA,pseudo-F,483,2,11.404331136362662,0.5,1
1624,50000,4,17,Bray-Curtis,PERMANOVA,pseudo-F,464,2,6.076512100119656,0.5,1
1625,10000,6,14,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.771654669640292,0.5,1
1626,100000,4,6,FT-SVD,PERMANOVA,pseudo-F,465,2,16.73999523925611,0.5,1
1627,150000,5,13,FT-SVD,PERMANOVA,pseudo-F,483,2,16.737334367121406,0.5,1
1628,10000,2,10,Jaccard,PERMANOVA,pseudo-F,291,2,3.099285305167038,0.5,1
1629,20000,6,10,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.807711183207561,0.5,1
1630,20000,6,19,Jaccard,PERMANOVA,pseudo-F,487,2,3.810232812618849,0.5,1
1631,10000,5,18,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.877017314137464,0.5,1
1632,10000,4,15,Jaccard,PERMANOVA,pseudo-F,464,2,3.445152771041725,0.5,1
1633,100000,4,14,Jaccard,PERMANOVA,pseudo-F,464,2,3.696715237835495,0.5,1
1634,150000,3,11,CTF,PERMANOVA,pseudo-F,407,2,6.1395037359281455,0.5,1
1635,50000,4,10,Jaccard,PERMANOVA,pseudo-F,464,2,3.8200075538248934,0.5,1
1636,100000,2,11,Jaccard,PERMANOVA,pseudo-F,291,2,2.1311572119104985,0.5,1
1637,150000,6,19,Jaccard,PERMANOVA,pseudo-F,487,2,3.9072127997772985,0.5,1
1638,10000,2,16,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.9458050386400587,0.5,1
1639,20000,2,1,Bray-Curtis,PERMANOVA,pseudo-F,291,2,2.803940824729685,0.5,1
1640,50000,2,15,Jaccard,PERMANOVA,pseudo-F,291,2,2.012227644578005,0.5,1
1641,150000,2,5,CTF,PERMANOVA,pseudo-F,292,2,3.4051530072158895,0.5,1
1642,50000,3,10,CTF,PERMANOVA,pseudo-F,407,2,6.469023951970973,0.5,1
1643,10000,2,5,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.1796832562188735,0.5,1
1644,50000,5,5,FT-SVD,PERMANOVA,pseudo-F,483,2,17.015722581325324,0.5,1
1645,10000,5,6,Jaccard,PERMANOVA,pseudo-F,482,2,4.070028833852969,0.5,1
1646,100000,2,7,CTF,PERMANOVA,pseudo-F,292,2,3.0788286850327875,0.5,1
1647,100000,2,9,Jaccard,PERMANOVA,pseudo-F,291,2,2.4652921474585274,0.5,1
1648,100000,3,18,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.151589914536564,0.5,1
1649,10000,4,2,Jaccard,PERMANOVA,pseudo-F,464,2,3.7870530999040533,0.5,1
1650,50000,6,7,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.789536779728122,0.5,1
1651,10000,3,9,CTF,PERMANOVA,pseudo-F,407,2,0.7945580330700045,0.5,1
1652,100000,6,16,CTF,PERMANOVA,pseudo-F,488,2,11.993533056202335,0.5,1
1653,10000,5,1,CTF,PERMANOVA,pseudo-F,483,2,4.987220285474246,0.5,1
1654,20000,5,4,CTF,PERMANOVA,pseudo-F,483,2,8.9207050173015,0.5,1
1655,100000,4,16,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.997101762364461,0.5,1
1656,100000,4,20,CTF,PERMANOVA,pseudo-F,465,2,8.822480883619422,0.5,1
1657,50000,6,8,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.8403043334789535,0.5,1
1658,20000,3,18,CTF,PERMANOVA,pseudo-F,407,2,2.457952395487689,0.5,1
1659,150000,2,17,FT-SVD,PERMANOVA,pseudo-F,292,2,7.5340265935214275,0.5,1
1660,100000,4,19,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.469052892237525,0.5,1
1661,20000,2,1,Jaccard,PERMANOVA,pseudo-F,291,2,2.568320274467162,0.5,1
1662,50000,4,6,FT-SVD,PERMANOVA,pseudo-F,465,2,15.365868510147932,0.5,1
1663,100000,4,20,FT-SVD,PERMANOVA,pseudo-F,465,2,14.77107211313546,0.5,1
1664,100000,3,17,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.5196076641193725,0.5,1
1665,50000,5,2,CTF,PERMANOVA,pseudo-F,483,2,7.873525206494602,0.5,1
1666,10000,2,18,CTF,PERMANOVA,pseudo-F,292,2,2.9661854764126603,0.5,1
1667,20000,3,5,Jaccard,PERMANOVA,pseudo-F,406,2,2.907336848823918,0.5,1
1668,10000,2,19,Bray-Curtis,PERMANOVA,pseudo-F,292,2,2.536226494316793,0.5,1
1669,10000,4,12,CTF,PERMANOVA,pseudo-F,465,2,5.922182206419187,0.5,1
1670,150000,4,8,Jaccard,PERMANOVA,pseudo-F,464,2,4.13278366400681,0.5,1
1671,100000,5,5,FT-SVD,PERMANOVA,pseudo-F,483,2,16.616190090025057,0.5,1
1672,100000,2,14,CTF,PERMANOVA,pseudo-F,292,2,9.360483231504928,0.5,1
1673,20000,5,12,CTF,PERMANOVA,pseudo-F,483,2,8.026390726256459,0.5,1
1674,10000,5,17,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.703621714960149,0.5,1
1675,150000,6,18,FT-SVD,PERMANOVA,pseudo-F,488,2,14.75118284415581,0.5,1
1676,10000,3,4,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.954771335791645,0.5,1
1677,50000,2,6,CTF,PERMANOVA,pseudo-F,292,2,1.2955500661434436,0.5,1
1678,20000,5,13,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.971924240158279,0.5,1
1679,50000,4,18,Bray-Curtis,PERMANOVA,pseudo-F,464,2,4.9517241586231995,0.5,1
1680,10000,3,16,CTF,PERMANOVA,pseudo-F,407,2,3.833921747597045,0.5,1
1681,10000,4,7,Jaccard,PERMANOVA,pseudo-F,464,2,3.9296693453694838,0.5,1
1682,10000,5,6,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.7849980324274926,0.5,1
1683,20000,2,16,CTF,PERMANOVA,pseudo-F,292,2,7.518419664331324,0.5,1
1684,100000,5,10,CTF,PERMANOVA,pseudo-F,483,2,12.080017492671338,0.5,1
1685,100000,3,8,Jaccard,PERMANOVA,pseudo-F,406,2,3.1869469135456185,0.5,1
1686,10000,5,3,Jaccard,PERMANOVA,pseudo-F,482,2,4.362460356751103,0.5,1
1687,100000,3,10,FT-SVD,PERMANOVA,pseudo-F,407,2,8.867546168730474,0.5,1
1688,50000,3,16,Bray-Curtis,PERMANOVA,pseudo-F,406,2,5.260384887954312,0.5,1
1689,50000,2,10,Jaccard,PERMANOVA,pseudo-F,291,2,3.0165828508041477,0.5,1
1690,100000,2,14,Jaccard,PERMANOVA,pseudo-F,292,2,2.426373028855757,0.5,1
1691,50000,4,15,Jaccard,PERMANOVA,pseudo-F,464,2,3.2747282123950296,0.5,1
1692,20000,5,2,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.770094743450846,0.5,1
1693,50000,5,13,FT-SVD,PERMANOVA,pseudo-F,483,2,16.733224880347404,0.5,1
1694,20000,6,9,CTF,PERMANOVA,pseudo-F,488,2,6.804360261869828,0.5,1
1695,100000,6,2,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.814679186933841,0.5,1
1696,100000,4,11,Jaccard,PERMANOVA,pseudo-F,464,2,3.884299851340664,0.5,1
1697,10000,4,10,Jaccard,PERMANOVA,pseudo-F,464,2,4.456497539743474,0.5,1
1698,10000,2,15,Jaccard,PERMANOVA,pseudo-F,291,2,1.6925291939787692,0.5,1
1699,150000,4,14,Bray-Curtis,PERMANOVA,pseudo-F,464,2,4.937197391966978,0.5,1
1700,150000,5,6,FT-SVD,PERMANOVA,pseudo-F,483,2,16.493285034564703,0.5,1
1701,10000,4,8,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.516423559782262,0.5,1
1702,100000,6,13,FT-SVD,PERMANOVA,pseudo-F,488,2,16.269936066356106,0.5,1
1703,50000,2,12,FT-SVD,PERMANOVA,pseudo-F,292,2,5.066215529521163,0.5,1
1704,150000,4,2,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.77981744413105,0.5,1
1705,150000,5,13,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.957621195139334,0.5,1
1706,100000,6,12,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.81850259676736,0.5,1
1707,10000,4,8,Jaccard,PERMANOVA,pseudo-F,464,2,3.964993735385412,0.5,1
1708,10000,6,11,CTF,PERMANOVA,pseudo-F,488,2,5.274129028866902,0.5,1
1709,100000,2,3,Jaccard,PERMANOVA,pseudo-F,291,2,2.1502537517728038,0.5,1
1710,50000,5,11,CTF,PERMANOVA,pseudo-F,483,2,9.570406489452989,0.5,1
1711,100000,3,7,Jaccard,PERMANOVA,pseudo-F,406,2,2.7974878456130265,0.5,1
1712,150000,4,6,CTF,PERMANOVA,pseudo-F,465,2,11.55241748799217,0.5,1
1713,50000,5,4,Bray-Curtis,PERMANOVA,pseudo-F,482,2,6.0983954923929184,0.5,1
1714,150000,2,8,FT-SVD,PERMANOVA,pseudo-F,292,2,8.313830388125103,0.5,1
1715,50000,3,11,Jaccard,PERMANOVA,pseudo-F,406,2,3.1509135349494866,0.5,1
1716,100000,3,15,Jaccard,PERMANOVA,pseudo-F,406,2,2.5823820966632542,0.5,1
1717,150000,6,13,Jaccard,PERMANOVA,pseudo-F,487,2,3.970584616518483,0.5,1
1718,150000,5,10,CTF,PERMANOVA,pseudo-F,483,2,11.108155557038003,0.5,1
1719,50000,5,14,Jaccard,PERMANOVA,pseudo-F,482,2,4.395241691922167,0.5,1
1720,100000,4,4,CTF,PERMANOVA,pseudo-F,465,2,9.755913339194212,0.5,1
